short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_reference_cm3_fs
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,7,205779856891.80368,1.3998801086504165,7.181795522244611e-33,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,8,251871473692.03748,1.265327017769652,9.419298849076778e-29,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,9,308286924765.2079,1.1437068446106928,6.280513515379622e-25,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,10,377338594911.2883,1.0337765083962474,2.267536989338111e-21,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,11,461856808614.461,0.9344124102673441,2.465970469368381e-18,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,12,565305840802.4338,0.8445989489702715,3.198396652254835e-15,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,13,691925912284.4525,0.7634181403879171,5.626563966032252e-12,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,14,846906990048.2278,0.6900402348166541,3.058755042658566e-09,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,15,1036601516229.5078,0.6237152360878842,7.862567665815733e-07,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,16,1268784785195.9749,0.5637652358511094,0.00022406319268352103,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,17,1552973641211.9841,0.5095774846671736,0.03737251086118431,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,18,1900816559623.7793,0.46059812909127695,3.5918695243283674,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,19,2326571100408.512,0.41632655073241537,303.8023478274426,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,20,2847688304192.5073,0.3763102494287422,17543.616854208904,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,21,3485527984255.8506,0.3401402182397405,670361.8913923018,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,22,4266234233270.6973,0.30744676298296325,18211248.093996692,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,23,5221807030482.533,0.27789572358679304,424129631.72387093,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,24,6391413872906.935,0.2511850586376369,6866089490.028642,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,25,7822995192339.04,0.22704175821218633,93392175963.85999,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,26,9575229361813.4,0.20521905344077246,1031380643456.0085,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,27,11719937834183.947,0.1854938942807488,9261006887807.453,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,28,14345028995850.922,0.1676646697201923,1.37437594788676e+20,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,29,17558101399787.162,0.1515491471101142,1.8510047013768338e+20,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,30,21490854068986.207,0.13698260956307506,2.2656229801780455e+20,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,31,26304484642061.562,0.12381617238054098,2.7731484483866906e+20,0.00014534064849528095
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,total_comparison,32,32196296622896.055,0.11191526130117105,3.394602468561882e+20,0.00014534064849528095
