short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,reference_I0_wcm2,I0_wcm2,n0,n2_m2_per_w,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_nacl_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,9,82864277285.4686,2.2060157028560123,6.282352983102293e-53,1.4203604122191432e-121,6.282352983102293e-53,1.7646547686424481e-50
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,10,104811313415.46873,1.9614994529607122,6.491769278483156e-47,3.440449575055353e-109,6.491769278483156e-47,2.400658098388945e-44
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,11,132571136559.0111,1.7440855470720555,1.1073275587270634e-41,1.1045832044260507e-98,1.1073275587270634e-41,3.819720760614201e-39
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,12,167683293681.101,1.5507699433279207,2.3479486690762438e-37,6.587821785998113e-90,2.3479486690762438e-37,8.412403887719302e-35
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,13,212095088792.01926,1.378881569867127,4.731384529784266e-32,2.015831405071751e-79,4.731384529784266e-32,1.2877631342186402e-29
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,14,268269579527.97272,1.2260454182127432,1.0354979062903529e-27,1.2450734847383237e-70,1.0354979062903529e-27,2.887847249137666e-25
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,15,339322177189.53296,1.0901497274093754,2.995851241902985e-23,1.3422632560935348e-61,2.995851241902985e-23,8.351776101169165e-21
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,16,429193426012.8778,0.9693168054925352,1.7083845595150872e-19,6.756729522351165e-54,1.7083845595150872e-19,5.311647395135355e-17
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,17,542867543932.3859,0.8618770851257774,1.458771331061856e-15,5.4670228672141555e-46,1.458771331061856e-15,4.2471826791814735e-13
NaCl_LWIR,"NaCl, 9.2 $\mu$m",NaCl,LWIR,1,9.2,2000.0,2.63,,1235360021490.0415,1.4997611259883368,,8.5,1.0,0.9600305729511427,component_scaling,18,686648845004.2998,0.7663460549282999,3.617863281072141e-12,4.830971496198649e-39,3.617863281072141e-12,1.125791038637874e-09
