short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wtotal_peak_cm3_fs,Wtotal_direct_at_lidt_cm3_fs
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,29,17558101399787.162,0.09873811974205987,1.515463060894914e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,30,21490854068986.207,0.08924765043904408,1.933782965781536e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,31,26304484642061.562,0.08066938209576682,2.5008378615197614e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,32,32196296622896.055,0.07291563616184456,3.274495880804757e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,33,39407786555603.33,0.06590716153713408,4.343166348416102e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,34,48234542605984.18,0.05957232454559453,5.8991097066344605e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,35,59038360277499.79,0.053846376766902564,8.040241236338948e+20,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,36,72262071866799.61,0.04867079324232369,1.1038932036056281e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,37,88447697495972.39,0.04399267429063233,1.5285612707417872e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,38,108258661705121.53,0.03976420482004175,2.1189760790189163e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,39,132506986230112.27,0.03594216560976212,2.973480963902599e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,40,162186573556696.0,0.03248749156599406,4.147141659338982e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,41,198513945494021.47,0.02936487243728774,5.721642213667158e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,42,242978106580613.12,0.026542391908176147,7.969360240324163e+21,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,43,297401576149106.44,0.023991201382255512,1.0980608112715423e+22,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,44,364015090662616.4,0.02168522512044731,1.5007896632159197e+22,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,45,445549038259562.0,0.019600893720657438,2.058873698452078e+22,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,46,545345373271936.4,0.01771690321472584,2.8044609207292513e+22,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,47,667494597925378.0,0.016013997320395445,3.797626828167131e+22,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,48,817003425895741.2,0.014474770622694314,5.106029791337641e+22,2065203933.43906
ZnS_LWIR,"ZnS, 9.2 $\mu$m",ZnS,LWIR,2,9.2,2000.0,1.19,558965180826.2925,0.5533899291179745,2.2105091503791647,4e-19,3.6,0.34,0.73307,total_comparison,49,1000000000000000.0,0.013083490673048303,6.837113090463913e+22,2065203933.43906
