short,name,material,region,mat_flag,wavelength_um,tau_fs,F0_jcm2,I_lidt_wcm2,gamma_lidt_zns_reference,n0,n2_m2_W,Eg_eV,mred_over_me,transmission_factor,dataset,point_index,I_wcm2,gamma_zns_reference,Wpi_peak_cm3_fs,Wav_peak_cm3_fs,Wtotal_peak_cm3_fs,ne_max_cm3
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,0,10000000000.0,48.74594974350731,68839572950.31204,142.15514071137017,68839573009.849,4231584460947.134
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,1,12648552168.552958,43.34291620506239,139301351423.0083,736.2728931994807,139301351731.37195,8562900311229.417
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,2,15998587196.060574,38.538758502890396,281884426078.0202,3813.4014822495496,281884427675.13916,17327565304020.074
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,3,20235896477.251556,34.26709684039749,570407261096.6312,19750.7254898111,570407269368.5881,35063289749716.645
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,4,25595479226.99533,30.468909001858812,1154241636433.3225,102293.84960156912,1154241679275.8738,70952194002486.77
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,5,32374575428.1764,27.091714833254134,2335638033454.173,529798.6676306723,2335638255344.001,143574245052307.12
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,6,40949150623.80419,24.08885111579104,4726184413370.939,2743883.8368392824,4726185562564.346,290525447580040.3
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,7,51794746792.31202,21.418826812929634,9563373102262.941,14210601.084852355,9563379053960.02,587879115270961.4
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,8,65512855685.954956,19.044749782256616,19351094986626.082,73595135.34747732,19351125809870.086,1189562833034519.0
ZnS_NIR,"ZnS, 0.8 $\mu$m",ZnS,NIR,2,0.8,100.0,0.17,1597043373789.4075,3.857271254545739,2.31318550949987,6.8e-19,3.6,0.34,0.61749,component_scaling,9,82864277285.4686,16.93381703099698,39155458794425.64,381130490.5735298,39155618420229.34,2407031830531460.5
