short,density_index,intensity_index,log10_I_grid_wcm2,log10_ne_grid_cm3,log10_Wtotal_grid_cm3_fs
ZnS_LWIR,7,17,11.73469387755102,11.063291139240507,12.092425609890723
ZnS_LWIR,7,18,11.83673469387755,11.063291139240507,13.204364114718208
ZnS_LWIR,7,19,11.938775510204081,11.063291139240507,13.810628921356273
ZnS_LWIR,7,20,12.040816326530612,11.063291139240507,14.59275048737966
ZnS_LWIR,7,21,12.142857142857142,11.063291139240507,15.275299421650404
ZnS_LWIR,7,22,12.244897959183675,11.063291139240507,15.895542088781522
ZnS_LWIR,7,23,12.346938775510203,11.063291139240507,16.48115689872909
ZnS_LWIR,7,24,12.448979591836736,11.063291139240507,17.055125366589337
ZnS_LWIR,7,25,12.551020408163264,11.063291139240507,17.482109145633306
ZnS_LWIR,7,26,12.653061224489797,11.063291139240507,17.953356589572195
ZnS_LWIR,7,27,12.755102040816327,11.063291139240507,18.352303727774828
ZnS_LWIR,7,28,12.857142857142858,11.063291139240507,18.71620306819109
ZnS_LWIR,7,29,12.959183673469388,11.063291139240507,19.071482887117806
ZnS_LWIR,7,30,13.061224489795919,11.063291139240507,19.43097066679949
ZnS_LWIR,7,31,13.16326530612245,11.063291139240507,19.682050892158745
ZnS_LWIR,7,32,13.26530612244898,11.063291139240507,19.986906507892165
ZnS_LWIR,7,33,13.36734693877551,11.063291139240507,20.240909594754296
ZnS_LWIR,7,34,13.46938775510204,11.063291139240507,20.521507959474903
ZnS_LWIR,7,35,13.571428571428571,11.063291139240507,20.756611832370805
ZnS_LWIR,7,36,13.673469387755102,11.063291139240507,20.978334901174595
ZnS_LWIR,7,37,13.775510204081632,11.063291139240507,21.17374985358677
ZnS_LWIR,7,38,13.877551020408163,11.063291139240507,21.394401098969237
ZnS_LWIR,7,39,13.979591836734695,11.063291139240507,21.58102717428504
ZnS_LWIR,7,40,14.081632653061224,11.063291139240507,21.775198490373647
ZnS_LWIR,7,41,14.183673469387756,11.063291139240507,21.94315123716187
ZnS_LWIR,7,42,14.285714285714285,11.063291139240507,22.121099983519354
ZnS_LWIR,7,43,14.387755102040817,11.063291139240507,22.29486136167255
ZnS_LWIR,7,44,14.489795918367347,11.063291139240507,22.45631132149261
ZnS_LWIR,7,45,14.591836734693878,11.063291139240507,22.614873729407783
ZnS_LWIR,7,46,14.693877551020408,11.063291139240507,22.768057837157343
ZnS_LWIR,7,47,14.795918367346939,11.063291139240507,22.925841813280304
ZnS_LWIR,7,48,14.89795918367347,11.063291139240507,23.071179687364705
ZnS_LWIR,7,49,15.0,11.063291139240507,23.218279281420013
ZnS_LWIR,8,0,10.0,11.215189873417721,1.6813226603914169
ZnS_LWIR,8,1,10.10204081632653,11.215189873417721,1.7833634767179474
ZnS_LWIR,8,2,10.204081632653061,11.215189873417721,1.8854042930444808
ZnS_LWIR,8,3,10.306122448979592,11.215189873417721,1.987445109371069
ZnS_LWIR,8,4,10.408163265306122,11.215189873417721,2.089485925726145
ZnS_LWIR,8,5,10.510204081632653,11.215189873417721,2.191526742825137
ZnS_LWIR,8,6,10.612244897959183,11.215189873417721,2.2935679272351517
ZnS_LWIR,8,7,10.714285714285714,11.215189873417721,2.3956227303549458
ZnS_LWIR,8,8,10.816326530612244,11.215189873417721,2.49834712031767
ZnS_LWIR,8,9,10.918367346938776,11.215189873417721,2.6380435384998018
ZnS_LWIR,8,10,11.020408163265307,11.215189873417721,3.5482114855442664
ZnS_LWIR,8,11,11.122448979591837,11.215189873417721,4.724989805212842
ZnS_LWIR,8,12,11.224489795918368,11.215189873417721,6.674494501724924
ZnS_LWIR,8,13,11.326530612244898,11.215189873417721,7.580774936381024
ZnS_LWIR,8,14,11.428571428571429,11.215189873417721,9.13651783087935
ZnS_LWIR,8,15,11.53061224489796,11.215189873417721,10.270165579554586
ZnS_LWIR,8,16,11.63265306122449,11.215189873417721,11.09964249292576
ZnS_LWIR,8,17,11.73469387755102,11.215189873417721,12.09242561035108
ZnS_LWIR,8,18,11.83673469387755,11.215189873417721,13.204364114763207
ZnS_LWIR,8,19,11.938775510204081,11.215189873417721,13.810628921370364
ZnS_LWIR,8,20,12.040816326530612,11.215189873417721,14.592750487382604
ZnS_LWIR,8,21,12.142857142857142,11.215189873417721,15.275299421651177
ZnS_LWIR,8,22,12.244897959183675,11.215189873417721,15.895542088781756
ZnS_LWIR,8,23,12.346938775510203,11.215189873417721,16.481156898729168
ZnS_LWIR,8,24,12.448979591836736,11.215189873417721,17.055125366589362
ZnS_LWIR,8,25,12.551020408163264,11.215189873417721,17.48210914563332
ZnS_LWIR,8,26,12.653061224489797,11.215189873417721,17.9533565895722
ZnS_LWIR,8,27,12.755102040816327,11.215189873417721,18.35230372777483
ZnS_LWIR,8,28,12.857142857142858,11.215189873417721,18.71620306819109
ZnS_LWIR,8,29,12.959183673469388,11.215189873417721,19.071482887117806
ZnS_LWIR,8,30,13.061224489795919,11.215189873417721,19.43097066679949
ZnS_LWIR,8,31,13.16326530612245,11.215189873417721,19.682050892158745
ZnS_LWIR,8,32,13.26530612244898,11.215189873417721,19.986906507892165
ZnS_LWIR,8,33,13.36734693877551,11.215189873417721,20.240909594754296
ZnS_LWIR,8,34,13.46938775510204,11.215189873417721,20.521507959474903
ZnS_LWIR,8,35,13.571428571428571,11.215189873417721,20.756611832370805
ZnS_LWIR,8,36,13.673469387755102,11.215189873417721,20.978334901174595
ZnS_LWIR,8,37,13.775510204081632,11.215189873417721,21.17374985358677
ZnS_LWIR,8,38,13.877551020408163,11.215189873417721,21.394401098969237
ZnS_LWIR,8,39,13.979591836734695,11.215189873417721,21.58102717428504
ZnS_LWIR,8,40,14.081632653061224,11.215189873417721,21.775198490373647
ZnS_LWIR,8,41,14.183673469387756,11.215189873417721,21.94315123716187
ZnS_LWIR,8,42,14.285714285714285,11.215189873417721,22.121099983519354
ZnS_LWIR,8,43,14.387755102040817,11.215189873417721,22.29486136167255
ZnS_LWIR,8,44,14.489795918367347,11.215189873417721,22.45631132149261
ZnS_LWIR,8,45,14.591836734693878,11.215189873417721,22.614873729407783
ZnS_LWIR,8,46,14.693877551020408,11.215189873417721,22.768057837157343
ZnS_LWIR,8,47,14.795918367346939,11.215189873417721,22.925841813280304
ZnS_LWIR,8,48,14.89795918367347,11.215189873417721,23.071179687364705
ZnS_LWIR,8,49,15.0,11.215189873417721,23.218279281420013
ZnS_LWIR,9,0,10.0,11.367088607594937,1.9851201287458484
ZnS_LWIR,9,1,10.10204081632653,11.367088607594937,2.087160945072379
ZnS_LWIR,9,2,10.204081632653061,11.367088607594937,2.1892017613989108
ZnS_LWIR,9,3,10.306122448979592,11.367088607594937,2.29124257772547
ZnS_LWIR,9,4,10.408163265306122,11.367088607594937,2.3932833940661826
ZnS_LWIR,9,5,10.510204081632653,11.367088607594937,2.4953242107764906
ZnS_LWIR,9,6,10.612244897959183,11.367088607594937,2.5973652099757545
ZnS_LWIR,9,7,10.714285714285714,11.367088607594937,2.699412975335569
ZnS_LWIR,9,8,10.816326530612244,11.367088607594937,2.801793547558299
ZnS_LWIR,9,9,10.918367346938776,11.367088607594937,2.9229657393512616
ZnS_LWIR,9,10,11.020408163265307,11.367088607594937,3.606722440475937
ZnS_LWIR,9,11,11.122448979591837,11.367088607594937,4.730231360298847
ZnS_LWIR,9,12,11.224489795918368,11.367088607594937,6.6745694190441185
ZnS_LWIR,9,13,11.326530612244898,11.367088607594937,7.580786695483895
ZnS_LWIR,9,14,11.428571428571429,11.367088607594937,9.136518244571981
ZnS_LWIR,9,15,11.53061224489796,11.367088607594937,10.270165618020055
ZnS_LWIR,9,16,11.63265306122449,11.367088607594937,11.099642500130777
ZnS_LWIR,9,17,11.73469387755102,11.367088607594937,12.092425611277681
ZnS_LWIR,9,18,11.83673469387755,11.367088607594937,13.20436411485378
ZnS_LWIR,9,19,11.938775510204081,11.367088607594937,13.810628921398727
ZnS_LWIR,9,20,12.040816326530612,11.367088607594937,14.592750487388528
ZnS_LWIR,9,21,12.142857142857142,11.367088607594937,15.275299421652734
ZnS_LWIR,9,22,12.244897959183675,11.367088607594937,15.895542088782229
ZnS_LWIR,9,23,12.346938775510203,11.367088607594937,16.481156898729324
ZnS_LWIR,9,24,12.448979591836736,11.367088607594937,17.055125366589415
ZnS_LWIR,9,25,12.551020408163264,11.367088607594937,17.482109145633345
ZnS_LWIR,9,26,12.653061224489797,11.367088607594937,17.95335658957221
ZnS_LWIR,9,27,12.755102040816327,11.367088607594937,18.35230372777484
ZnS_LWIR,9,28,12.857142857142858,11.367088607594937,18.716203068191092
ZnS_LWIR,9,29,12.959183673469388,11.367088607594937,19.07148288711781
ZnS_LWIR,9,30,13.061224489795919,11.367088607594937,19.43097066679949
ZnS_LWIR,9,31,13.16326530612245,11.367088607594937,19.682050892158745
ZnS_LWIR,9,32,13.26530612244898,11.367088607594937,19.986906507892165
ZnS_LWIR,9,33,13.36734693877551,11.367088607594937,20.240909594754296
ZnS_LWIR,9,34,13.46938775510204,11.367088607594937,20.521507959474903
ZnS_LWIR,9,35,13.571428571428571,11.367088607594937,20.756611832370805
ZnS_LWIR,9,36,13.673469387755102,11.367088607594937,20.978334901174595
ZnS_LWIR,9,37,13.775510204081632,11.367088607594937,21.17374985358677
ZnS_LWIR,9,38,13.877551020408163,11.367088607594937,21.394401098969237
ZnS_LWIR,9,39,13.979591836734695,11.367088607594937,21.58102717428504
ZnS_LWIR,9,40,14.081632653061224,11.367088607594937,21.775198490373647
ZnS_LWIR,9,41,14.183673469387756,11.367088607594937,21.94315123716187
ZnS_LWIR,9,42,14.285714285714285,11.367088607594937,22.121099983519354
ZnS_LWIR,9,43,14.387755102040817,11.367088607594937,22.29486136167255
ZnS_LWIR,9,44,14.489795918367347,11.367088607594937,22.45631132149261
ZnS_LWIR,9,45,14.591836734693878,11.367088607594937,22.614873729407783
ZnS_LWIR,9,46,14.693877551020408,11.367088607594937,22.768057837157343
ZnS_LWIR,9,47,14.795918367346939,11.367088607594937,22.925841813280304
ZnS_LWIR,9,48,14.89795918367347,11.367088607594937,23.071179687364705
ZnS_LWIR,9,49,15.0,11.367088607594937,23.218279281420013
ZnS_LWIR,10,0,10.0,11.518987341772153,2.28891759710028
ZnS_LWIR,10,1,10.10204081632653,11.518987341772153,2.3909584134268105
ZnS_LWIR,10,2,10.204081632653061,11.518987341772153,2.492999229753342
ZnS_LWIR,10,3,10.306122448979592,11.518987341772153,2.5950400460798866
ZnS_LWIR,10,4,10.408163265306122,11.518987341772153,2.697080862413463
ZnS_LWIR,10,5,10.510204081632653,11.518987341772153,2.799121678930663
ZnS_LWIR,10,6,10.612244897959183,11.518987341772153,2.901162586112759
ZnS_LWIR,10,7,10.714285714285714,11.518987341772153,3.003206854900151
ZnS_LWIR,10,8,10.816326530612244,11.518987341772153,3.1054165047144733
ZnS_LWIR,10,9,10.918367346938776,11.518987341772153,3.217071409820311
ZnS_LWIR,10,10,11.020408163265307,11.518987341772153,3.704916634170057
ZnS_LWIR,10,11,11.122448979591837,11.518987341772153,4.74059346856158
ZnS_LWIR,10,12,11.224489795918368,11.518987341772153,6.674720172355276
ZnS_LWIR,10,13,11.326530612244898,11.518987341772153,7.580810363068849
ZnS_LWIR,10,14,11.428571428571429,11.518987341772153,9.136519077245262
ZnS_LWIR,10,15,11.53061224489796,11.518987341772153,10.27016569544278
ZnS_LWIR,10,16,11.63265306122449,11.518987341772153,11.099642514632928
ZnS_LWIR,10,17,11.73469387755102,11.518987341772153,12.09242561314273
ZnS_LWIR,10,18,11.83673469387755,11.518987341772153,13.204364115036082
ZnS_LWIR,10,19,11.938775510204081,11.518987341772153,13.81062892145582
ZnS_LWIR,10,20,12.040816326530612,11.518987341772153,14.592750487400455
ZnS_LWIR,10,21,12.142857142857142,11.518987341772153,15.275299421655866
ZnS_LWIR,10,22,12.244897959183675,11.518987341772153,15.895542088783179
ZnS_LWIR,10,23,12.346938775510203,11.518987341772153,16.481156898729637
ZnS_LWIR,10,24,12.448979591836736,11.518987341772153,17.05512536658952
ZnS_LWIR,10,25,12.551020408163264,11.518987341772153,17.482109145633395
ZnS_LWIR,10,26,12.653061224489797,11.518987341772153,17.95335658957223
ZnS_LWIR,10,27,12.755102040816327,11.518987341772153,18.35230372777485
ZnS_LWIR,10,28,12.857142857142858,11.518987341772153,18.7162030681911
ZnS_LWIR,10,29,12.959183673469388,11.518987341772153,19.071482887117813
ZnS_LWIR,10,30,13.061224489795919,11.518987341772153,19.430970666799492
ZnS_LWIR,10,31,13.16326530612245,11.518987341772153,19.682050892158745
ZnS_LWIR,10,32,13.26530612244898,11.518987341772153,19.98690650789217
ZnS_LWIR,10,33,13.36734693877551,11.518987341772153,20.240909594754296
ZnS_LWIR,10,34,13.46938775510204,11.518987341772153,20.521507959474903
ZnS_LWIR,10,35,13.571428571428571,11.518987341772153,20.756611832370805
ZnS_LWIR,10,36,13.673469387755102,11.518987341772153,20.978334901174595
ZnS_LWIR,10,37,13.775510204081632,11.518987341772153,21.173749853586774
ZnS_LWIR,10,38,13.877551020408163,11.518987341772153,21.394401098969237
ZnS_LWIR,10,39,13.979591836734695,11.518987341772153,21.58102717428504
ZnS_LWIR,10,40,14.081632653061224,11.518987341772153,21.775198490373647
ZnS_LWIR,10,41,14.183673469387756,11.518987341772153,21.94315123716187
ZnS_LWIR,10,42,14.285714285714285,11.518987341772153,22.121099983519354
ZnS_LWIR,10,43,14.387755102040817,11.518987341772153,22.29486136167255
ZnS_LWIR,10,44,14.489795918367347,11.518987341772153,22.45631132149261
ZnS_LWIR,10,45,14.591836734693878,11.518987341772153,22.614873729407783
ZnS_LWIR,10,46,14.693877551020408,11.518987341772153,22.768057837157343
ZnS_LWIR,10,47,14.795918367346939,11.518987341772153,22.925841813280304
ZnS_LWIR,10,48,14.89795918367347,11.518987341772153,23.071179687364705
ZnS_LWIR,10,49,15.0,11.518987341772153,23.218279281420013
ZnS_LWIR,11,0,10.0,11.670886075949367,2.592715065454707
ZnS_LWIR,11,1,10.10204081632653,11.670886075949367,2.6947558817812376
ZnS_LWIR,11,2,10.204081632653061,11.670886075949367,2.7967966981077685
ZnS_LWIR,11,3,10.306122448979592,11.670886075949367,2.898837514434306
ZnS_LWIR,11,4,10.408163265306122,11.670886075949367,3.0008783307643374
ZnS_LWIR,11,5,10.510204081632653,11.670886075949367,3.102919147185597
ZnS_LWIR,11,6,10.612244897959183,11.670886075949367,3.2049600086513514
ZnS_LWIR,11,7,10.714285714285714,11.670886075949367,3.307002540246769
ZnS_LWIR,11,8,10.816326530612244,11.670886075949367,3.409127245643572
ZnS_LWIR,11,9,10.918367346938776,11.670886075949367,3.5159721289276495
ZnS_LWIR,11,10,11.020408163265307,11.670886075949367,3.853306834792333
ZnS_LWIR,11,11,11.122448979591837,11.670886075949367,4.760729230214181
ZnS_LWIR,11,12,11.224489795918368,11.670886075949367,6.675023447841098
ZnS_LWIR,11,13,11.326530612244898,11.670886075949367,7.58085799692734
ZnS_LWIR,11,14,11.428571428571429,11.670886075949367,9.136520753233025
ZnS_LWIR,11,15,11.53061224489796,11.670886075949367,10.270165851278065
ZnS_LWIR,11,16,11.63265306122449,11.670886075949367,11.099642543822643
ZnS_LWIR,11,17,11.73469387755102,11.670886075949367,12.092425616896673
ZnS_LWIR,11,18,11.83673469387755,11.670886075949367,13.204364115403017
ZnS_LWIR,11,19,11.938775510204081,11.670886075949367,13.810628921570732
ZnS_LWIR,11,20,12.040816326530612,11.670886075949367,14.592750487424459
ZnS_LWIR,11,21,12.142857142857142,11.670886075949367,15.275299421662172
ZnS_LWIR,11,22,12.244897959183675,11.670886075949367,15.895542088785092
ZnS_LWIR,11,23,12.346938775510203,11.670886075949367,16.481156898730262
ZnS_LWIR,11,24,12.448979591836736,11.670886075949367,17.05512536658973
ZnS_LWIR,11,25,12.551020408163264,11.670886075949367,17.482109145633494
ZnS_LWIR,11,26,12.653061224489797,11.670886075949367,17.953356589572273
ZnS_LWIR,11,27,12.755102040816327,11.670886075949367,18.35230372777487
ZnS_LWIR,11,28,12.857142857142858,11.670886075949367,18.71620306819111
ZnS_LWIR,11,29,12.959183673469388,11.670886075949367,19.07148288711782
ZnS_LWIR,11,30,13.061224489795919,11.670886075949367,19.430970666799496
ZnS_LWIR,11,31,13.16326530612245,11.670886075949367,19.68205089215875
ZnS_LWIR,11,32,13.26530612244898,11.670886075949367,19.98690650789217
ZnS_LWIR,11,33,13.36734693877551,11.670886075949367,20.240909594754296
ZnS_LWIR,11,34,13.46938775510204,11.670886075949367,20.521507959474903
ZnS_LWIR,11,35,13.571428571428571,11.670886075949367,20.756611832370805
ZnS_LWIR,11,36,13.673469387755102,11.670886075949367,20.978334901174595
ZnS_LWIR,11,37,13.775510204081632,11.670886075949367,21.173749853586774
ZnS_LWIR,11,38,13.877551020408163,11.670886075949367,21.39440109896924
ZnS_LWIR,11,39,13.979591836734695,11.670886075949367,21.58102717428504
ZnS_LWIR,11,40,14.081632653061224,11.670886075949367,21.775198490373647
ZnS_LWIR,11,41,14.183673469387756,11.670886075949367,21.94315123716187
ZnS_LWIR,11,42,14.285714285714285,11.670886075949367,22.121099983519354
ZnS_LWIR,11,43,14.387755102040817,11.670886075949367,22.29486136167255
ZnS_LWIR,11,44,14.489795918367347,11.670886075949367,22.45631132149261
ZnS_LWIR,11,45,14.591836734693878,11.670886075949367,22.614873729407783
ZnS_LWIR,11,46,14.693877551020408,11.670886075949367,22.768057837157343
ZnS_LWIR,11,47,14.795918367346939,11.670886075949367,22.925841813280304
ZnS_LWIR,11,48,14.89795918367347,11.670886075949367,23.071179687364705
ZnS_LWIR,11,49,15.0,11.670886075949367,23.218279281420013
ZnS_LWIR,12,0,10.0,11.822784810126581,2.8965125338091338
ZnS_LWIR,12,1,10.10204081632653,11.822784810126581,2.9985533501356643
ZnS_LWIR,12,2,10.204081632653061,11.822784810126581,3.1005941664621948
ZnS_LWIR,12,3,10.306122448979592,11.822784810126581,3.202634982788729
ZnS_LWIR,12,4,10.408163265306122,11.822784810126581,3.3046757991169984
ZnS_LWIR,12,5,10.510204081632653,11.822784810126581,3.406716615490593
ZnS_LWIR,12,6,10.612244897959183,11.822784810126581,3.508757454243372
ZnS_LWIR,12,7,10.714285714285714,11.822784810126581,3.6107991227574736
ZnS_LWIR,12,8,10.816326530612244,11.822784810126581,3.7128816192945044
ZnS_LWIR,12,9,10.918367346938776,11.822784810126581,3.8173160905848706
ZnS_LWIR,12,10,11.020408163265307,11.822784810126581,4.0526644992428595
ZnS_LWIR,12,11,11.122448979591837,11.822784810126581,4.798630027126629
ZnS_LWIR,12,12,11.224489795918368,11.822784810126581,6.6756332349195695
ZnS_LWIR,12,13,11.326530612244898,11.822784810126581,7.580953857823004
ZnS_LWIR,12,14,11.428571428571429,11.822784810126581,9.136524126617074
ZnS_LWIR,12,15,11.53061224489796,11.822784810126581,10.27016616494088
ZnS_LWIR,12,16,11.63265306122449,11.822784810126581,11.099642602575269
ZnS_LWIR,12,17,11.73469387755102,11.822784810126581,12.092425624452552
ZnS_LWIR,12,18,11.83673469387755,11.822784810126581,13.20436411614158
ZnS_LWIR,12,19,11.938775510204081,11.822784810126581,13.810628921802024
ZnS_LWIR,12,20,12.040816326530612,11.822784810126581,14.592750487472774
ZnS_LWIR,12,21,12.142857142857142,11.822784810126581,15.275299421674866
ZnS_LWIR,12,22,12.244897959183675,11.822784810126581,15.89554208878894
ZnS_LWIR,12,23,12.346938775510203,11.822784810126581,16.481156898731527
ZnS_LWIR,12,24,12.448979591836736,11.822784810126581,17.055125366590158
ZnS_LWIR,12,25,12.551020408163264,11.822784810126581,17.482109145633697
ZnS_LWIR,12,26,12.653061224489797,11.822784810126581,17.95335658957236
ZnS_LWIR,12,27,12.755102040816327,11.822784810126581,18.352303727774913
ZnS_LWIR,12,28,12.857142857142858,11.822784810126581,18.716203068191135
ZnS_LWIR,12,29,12.959183673469388,11.822784810126581,19.07148288711783
ZnS_LWIR,12,30,13.061224489795919,11.822784810126581,19.430970666799503
ZnS_LWIR,12,31,13.16326530612245,11.822784810126581,19.682050892158752
ZnS_LWIR,12,32,13.26530612244898,11.822784810126581,19.986906507892172
ZnS_LWIR,12,33,13.36734693877551,11.822784810126581,20.2409095947543
ZnS_LWIR,12,34,13.46938775510204,11.822784810126581,20.521507959474906
ZnS_LWIR,12,35,13.571428571428571,11.822784810126581,20.756611832370808
ZnS_LWIR,12,36,13.673469387755102,11.822784810126581,20.978334901174595
ZnS_LWIR,12,37,13.775510204081632,11.822784810126581,21.173749853586774
ZnS_LWIR,12,38,13.877551020408163,11.822784810126581,21.39440109896924
ZnS_LWIR,12,39,13.979591836734695,11.822784810126581,21.58102717428504
ZnS_LWIR,12,40,14.081632653061224,11.822784810126581,21.77519849037365
ZnS_LWIR,12,41,14.183673469387756,11.822784810126581,21.94315123716187
ZnS_LWIR,12,42,14.285714285714285,11.822784810126581,22.121099983519354
ZnS_LWIR,12,43,14.387755102040817,11.822784810126581,22.29486136167255
ZnS_LWIR,12,44,14.489795918367347,11.822784810126581,22.45631132149261
ZnS_LWIR,12,45,14.591836734693878,11.822784810126581,22.614873729407783
ZnS_LWIR,12,46,14.693877551020408,11.822784810126581,22.768057837157343
ZnS_LWIR,12,47,14.795918367346939,11.822784810126581,22.925841813280304
ZnS_LWIR,12,48,14.89795918367347,11.822784810126581,23.071179687364705
ZnS_LWIR,12,49,15.0,11.822784810126581,23.218279281420013
ZnS_LWIR,13,0,10.0,11.974683544303797,3.2003100021635613
ZnS_LWIR,13,1,10.10204081632653,11.974683544303797,3.302350818490092
ZnS_LWIR,13,2,10.204081632653061,11.974683544303797,3.4043916348166223
ZnS_LWIR,13,3,10.306122448979592,11.974683544303797,3.5064324511431546
ZnS_LWIR,13,4,10.408163265306122,11.974683544303797,3.6084732674705493
ZnS_LWIR,13,5,10.510204081632653,11.974683544303797,3.710514083820462
ZnS_LWIR,13,6,10.612244897959183,11.974683544303797,3.8125549112888906
ZnS_LWIR,13,7,10.714285714285714,11.974683544303797,3.9145961510028444
ZnS_LWIR,13,8,10.816326530612244,11.974683544303797,4.01665767557757
ZnS_LWIR,13,9,10.918367346938776,11.974683544303797,4.119889424733153
ZnS_LWIR,13,10,11.020408163265307,11.974683544303797,4.293444293301271
ZnS_LWIR,13,11,11.122448979591837,11.974683544303797,4.866150528675752
ZnS_LWIR,13,12,11.224489795918368,11.974683544303797,6.6768580155051795
ZnS_LWIR,13,13,11.326530612244898,11.974683544303797,7.581146741100063
ZnS_LWIR,13,14,11.428571428571429,11.974683544303797,9.13653091643571
ZnS_LWIR,13,15,11.53061224489796,11.974683544303797,10.27016679627612
ZnS_LWIR,13,16,11.63265306122449,11.974683544303797,11.099642720831673
ZnS_LWIR,13,17,11.73469387755102,11.974683544303797,12.092425639660917
ZnS_LWIR,13,18,11.83673469387755,11.974683544303797,13.204364117628149
ZnS_LWIR,13,19,11.938775510204081,11.974683544303797,13.810628922267568
ZnS_LWIR,13,20,12.040816326530612,11.974683544303797,14.592750487570022
ZnS_LWIR,13,21,12.142857142857142,11.974683544303797,15.275299421700415
ZnS_LWIR,13,22,12.244897959183675,11.974683544303797,15.895542088796688
ZnS_LWIR,13,23,12.346938775510203,11.974683544303797,16.48115689873407
ZnS_LWIR,13,24,12.448979591836736,11.974683544303797,17.055125366591017
ZnS_LWIR,13,25,12.551020408163264,11.974683544303797,17.4821091456341
ZnS_LWIR,13,26,12.653061224489797,11.974683544303797,17.953356589572532
ZnS_LWIR,13,27,12.755102040816327,11.974683544303797,18.352303727775002
ZnS_LWIR,13,28,12.857142857142858,11.974683544303797,18.71620306819118
ZnS_LWIR,13,29,12.959183673469388,11.974683544303797,19.07148288711786
ZnS_LWIR,13,30,13.061224489795919,11.974683544303797,19.430970666799517
ZnS_LWIR,13,31,13.16326530612245,11.974683544303797,19.682050892158763
ZnS_LWIR,13,32,13.26530612244898,11.974683544303797,19.98690650789218
ZnS_LWIR,13,33,13.36734693877551,11.974683544303797,20.240909594754303
ZnS_LWIR,13,34,13.46938775510204,11.974683544303797,20.52150795947491
ZnS_LWIR,13,35,13.571428571428571,11.974683544303797,20.756611832370808
ZnS_LWIR,13,36,13.673469387755102,11.974683544303797,20.9783349011746
ZnS_LWIR,13,37,13.775510204081632,11.974683544303797,21.173749853586774
ZnS_LWIR,13,38,13.877551020408163,11.974683544303797,21.39440109896924
ZnS_LWIR,13,39,13.979591836734695,11.974683544303797,21.581027174285044
ZnS_LWIR,13,40,14.081632653061224,11.974683544303797,21.77519849037365
ZnS_LWIR,13,41,14.183673469387756,11.974683544303797,21.94315123716187
ZnS_LWIR,13,42,14.285714285714285,11.974683544303797,22.121099983519354
ZnS_LWIR,13,43,14.387755102040817,11.974683544303797,22.29486136167255
ZnS_LWIR,13,44,14.489795918367347,11.974683544303797,22.456311321492613
ZnS_LWIR,13,45,14.591836734693878,11.974683544303797,22.614873729407783
ZnS_LWIR,13,46,14.693877551020408,11.974683544303797,22.768057837157343
ZnS_LWIR,13,47,14.795918367346939,11.974683544303797,22.925841813280304
ZnS_LWIR,13,48,14.89795918367347,11.974683544303797,23.071179687364705
ZnS_LWIR,13,49,15.0,11.974683544303797,23.218279281420013
ZnS_LWIR,14,0,10.0,12.126582278481013,3.5041074705179844
ZnS_LWIR,14,1,10.10204081632653,12.126582278481013,3.606148286844515
ZnS_LWIR,14,2,10.204081632653061,12.126582278481013,3.7081891031710454
ZnS_LWIR,14,3,10.306122448979592,12.126582278481013,3.810229919497577
ZnS_LWIR,14,4,10.408163265306122,12.126582278481013,3.9122707358245363
ZnS_LWIR,14,5,10.510204081632653,12.126582278481013,4.014311552162684
ZnS_LWIR,14,6,10.612244897959183,12.126582278481013,4.1163523740247765
ZnS_LWIR,14,7,10.714285714285714,12.126582278481013,4.218393400700378
ZnS_LWIR,14,8,10.816326530612244,12.126582278481013,4.320444505509372
ZnS_LWIR,14,9,10.918367346938776,12.126582278481013,4.423077428504981
ZnS_LWIR,14,10,11.020408163265307,12.126582278481013,4.562168740667445
ZnS_LWIR,14,11,11.122448979591837,12.126582278481013,4.976679078867443
ZnS_LWIR,14,12,11.224489795918368,12.126582278481013,6.6793128122519905
ZnS_LWIR,14,13,11.326530612244898,12.126582278481013,7.581534714191461
ZnS_LWIR,14,14,11.428571428571429,12.126582278481013,9.13654458256151
ZnS_LWIR,14,15,11.53061224489796,12.126582278481013,10.270168067015675
ZnS_LWIR,14,16,11.63265306122449,12.126582278481013,11.099642958856334
ZnS_LWIR,14,17,11.73469387755102,12.126582278481013,12.092425670272089
ZnS_LWIR,14,18,11.83673469387755,12.126582278481013,13.20436412062029
ZnS_LWIR,14,19,11.938775510204081,12.126582278481013,13.810628923204609
ZnS_LWIR,14,20,12.040816326530612,12.126582278481013,14.59275048776576
ZnS_LWIR,14,21,12.142857142857142,12.126582278481013,15.27529942175184
ZnS_LWIR,14,22,12.244897959183675,12.126582278481013,15.895542088812283
ZnS_LWIR,14,23,12.346938775510203,12.126582278481013,16.481156898739194
ZnS_LWIR,14,24,12.448979591836736,12.126582278481013,17.055125366592744
ZnS_LWIR,14,25,12.551020408163264,12.126582278481013,17.48210914563492
ZnS_LWIR,14,26,12.653061224489797,12.126582278481013,17.953356589572884
ZnS_LWIR,14,27,12.755102040816327,12.126582278481013,18.352303727775176
ZnS_LWIR,14,28,12.857142857142858,12.126582278481013,18.71620306819128
ZnS_LWIR,14,29,12.959183673469388,12.126582278481013,19.071482887117913
ZnS_LWIR,14,30,13.061224489795919,12.126582278481013,19.430970666799546
ZnS_LWIR,14,31,13.16326530612245,12.126582278481013,19.682050892158784
ZnS_LWIR,14,32,13.26530612244898,12.126582278481013,19.986906507892193
ZnS_LWIR,14,33,13.36734693877551,12.126582278481013,20.240909594754314
