I_wm2,Wav_cm3_fs,Wpi_cm3_fs,diagnostic_only,ne_total_cm3,time_s
848050784920.0258,3458885.9504939215,3.8766268462354575e-16,True,3.3605617773062028e+16,2.0522803114571748e-13
785927256752.5591,3205507.022912742,2.4559356939383885e-16,True,3.3605617775263416e+16,2.0589543937708572e-13
728174673962.3794,2969955.5671628667,1.5535897707699371e-16,True,3.3605617777305664e+16,2.0656284760845385e-13
674499323008.618,2751033.63419934,9.813232415639817e-17,True,3.360561777919808e+16,2.0723025583982208e-13
624626197499.7618,2547619.574528317,6.189337806992765e-17,True,3.3605617780948096e+16,2.078976640711903e-13
578297880875.7126,2358663.4810814485,3.8979176416440216e-17,True,3.3605617782570424e+16,2.0856507230255844e-13
535273490662.7314,2183182.883219663,2.4511929643511416e-17,True,3.3605617784072764e+16,2.0923248053392667e-13
495327681254.70264,2020258.679447394,1.5391420906152164e-17,True,3.360561778546086e+16,2.098998887652948e-13
458249702302.26843,1869031.296930775,9.65019966033023e-18,True,3.3605617786746744e+16,2.1056729699666304e-13
423842509915.8436,1728697.0664216108,6.0415761543622655e-18,True,3.3605617787936764e+16,2.1123470522803117e-13
391921928008.5795,1598504.8016857828,3.776770375825851e-18,True,3.360561778903535e+16,2.119021134593994e-13
362315857222.1269,1477752.5730043985,2.3574759926875565e-18,True,3.3605617790052308e+16,2.1256952169076763e-13
334863528990.2131,1365784.6647737026,1.4693672229010316e-18,True,3.3605617790992844e+16,2.1323692992213576e-13
309414802404.15936,1261988.7076796459,9.144706868649229e-19,True,3.3605617791860372e+16,2.13904338153504e-13
285829501649.33105,1165792.9763464183,5.682842258673502e-19,True,3.3605617792662852e+16,2.1457174638487212e-13
263976791882.77307,1076663.8437712209,3.5262880516071677e-19,True,3.3605617793404556e+16,2.1523915461624036e-13
243734591520.18396,994103.3842601617,2.184873723737204e-19,True,3.3605617794088104e+16,2.1590656284760849e-13
224989018994.24167,917647.1169601628,1.3517341016472898e-19,True,3.3605617794719936e+16,2.1657397107897672e-13
207633872137.19568,846861.8824524364,8.350501740358127e-20,True,3.360561779530354e+16,2.1724137931034485e-13
191570138427.6302,781343.8452300703,5.1509844942232967e-20,True,3.3605617795840924e+16,2.1790878754171308e-13
176705534425.34842,720716.6152232698,3.1726655156650297e-20,True,3.3605617796337284e+16,2.185761957730813e-13
162954072798.7906,664629.4818638449,1.951258038335221e-20,True,3.3605617796795476e+16,2.1924360400444944e-13
150235655426.89954,612755.7544980948,1.1982887847536897e-20,True,3.3605617797217012e+16,2.1991101223581768e-13
138475691131.65384,564791.2032591556,7.347924008160699e-21,True,3.3605617797606092e+16,2.205784204671858e-13
127604736668.68015,520452.59480013343,4.499084915884919e-21,True,3.3605617797965024e+16,2.2124582869855404e-13
117558159671.83327,479476.3175695852,2.7506801682827354e-21,True,3.360561779829495e+16,2.2191323692992217e-13
108275822312.97305,441617.0915766912,1.6792384706045687e-21,True,3.360561779859926e+16,2.225806451612904e-13
99701784501.00513,406646.7578496479,1.0236253385714647e-21,True,3.3605617798879804e+16,2.2324805339265853e-13
91784025504.14172,374353.1430357166,6.230545233917752e-22,True,3.3605617799137468e+16,2.2391546162402676e-13
84474182936.85359,344538.9948254685,3.7867571105981713e-22,True,3.3605617799374936e+16,2.24582869855395e-13
77727308107.79285,317020.9841072495,2.29808040110606e-22,True,3.3605617799593724e+16,2.2525027808676313e-13
71501636777.4353,291628.7699722855,1.392577463124918e-22,True,3.3605617799794492e+16,2.2591768631813136e-13
65758374424.28222,268204.12389487284,8.426163448490916e-23,True,3.3605617799979396e+16,2.265850945494995e-13
60461495166.21935,246600.10960681917,5.0909257844039383e-23,True,3.360561780014964e+16,2.2725250278086772e-13
55577553529.289185,226680.31537179567,3.0712843626850435e-23,True,3.360561780030575e+16,2.2791991101223585e-13
51075508299.55003,208318.1355421535,1.8501190001021953e-23,True,3.360561780044941e+16,2.285873192436041e-13
46926557735.18693,191396.09844995657,1.1128475409110214e-23,True,3.360561780058157e+16,2.292547274749722e-13
43103985455.45974,175805.23784492482,6.683870860769424e-24,True,3.360561780070269e+16,2.2992213570634044e-13
39583016360.69215,161444.50524529652,4.008453051784294e-24,True,3.360561780081405e+16,2.305895439377087e-13
36340681973.21947,148220.22071327156,2.4003906721123977e-24,True,3.360561780091642e+16,2.312569521690768e-13
33355694623.249992,136045.55970560922,1.4353024549178546e-24,True,3.360561780101018e+16,2.3192436040044504e-13
30608329935.913467,124840.07378170786,8.56961476152451e-25,True,3.3605617801096308e+16,2.3259176863181317e-13
28080317106.474285,114529.24307671454,5.1089957711588325e-25,True,3.360561780117543e+16,2.332591768631814e-13
25754736479.883247,105044.05856634372,3.0413483064417354e-25,True,3.3605617801247852e+16,2.3392658509454953e-13
23615923978.509903,96320.63226289996,1.8078115481439416e-25,True,3.3605617801314324e+16,2.3459399332591776e-13
21649381948.195957,88299.83358925073,1.0729920824151286e-25,True,3.360561780137534e+16,2.352614015572859e-13
19841696017.66727,80926.95027907407,6.359108729478764e-26,True,3.360561780143115e+16,2.3592880978865413e-13
18180457589.984383,74151.3722481138,3.763157207634628e-26,True,3.3605617801482336e+16,2.3659621802002236e-13
16654191607.0773,67926.29697239173,2.2236419184192908e-26,True,3.3605617801529292e+16,2.372636262513905e-13
15252289249.61896,62208.454995847,1.311999604567227e-26,True,3.360561780157221e+16,2.379310344827587e-13
13964945254.554863,56957.85427169106,7.72963412454856e-27,True,3.3605617801611536e+16,2.3859844271412685e-13
12783099551.590754,52137.54211919364,4.547163136043119e-27,True,3.3605617801647584e+16,2.392658509454951e-13
11698382937.909245,47713.38365091544,2.671028409432109e-27,True,3.3605617801680516e+16,2.399332591768632e-13
10703066527.351654,43653.855594590976,1.5666531709378113e-27,True,3.3605617801710668e+16,2.4060066740823145e-13
9790014726.358696,39929.85449935647,9.175369927270283e-28,True,3.3605617801738284e+16,2.412680756395996e-13
8952641504.10715,36514.51837778747,5.36575297145951e-28,True,3.3605617801763492e+16,2.419354838709678e-13
8184869738.599536,33383.06089361339,3.1332433999064307e-28,True,3.360561780178655e+16,2.4260289210233604e-13
7481093433.95702,30512.617260008334,1.8268967252434244e-28,True,3.3605617801807656e+16,2.4327030033370417e-13
6836142616.913531,27882.101065355026,1.0636290777137856e-28,True,3.3605617801826916e+16,2.439377085650724e-13
6245250732.518302,25472.071292356817,6.183334980989852e-29,True,3.3605617801844516e+16,2.4460511679644053e-13
5704024370.375077,23264.608842547874,3.5893164711927355e-29,True,3.3605617801860612e+16,2.4527252502780877e-13
5208415163.41825,21243.201921779066,2.0804490713538292e-29,True,3.360561780187529e+16,2.459399332591769e-13
4754693711.267893,19392.639683213856,1.2040895877509155e-29,True,3.36056178018887e+16,2.4660734149054513e-13
4339425389.669171,17698.913562965376,6.958519941877291e-30,True,3.3605617801900948e+16,2.4727474972191326e-13
3959447916.4159875,16149.12577978419,4.015423005693942e-30,True,3.360561780191211e+16,2.479421579532815e-13
3611850552.5347686,14731.404504368355,2.3136737994800847e-30,True,3.3605617801922296e+16,2.486095661846497e-13
3293954825.372756,13434.825235959659,1.3311572895498982e-30,True,3.36056178019316e+16,2.4927697441601785e-13
3003296667.6337547,12249.337954066757,7.647384262234072e-31,True,3.3605617801940068e+16,2.499443826473861e-13
2737609873.355692,11165.6996415076,4.386850845882129e-31,True,3.3605617801947784e+16,2.506117908787542e-13
2494810778.3485727,10175.411801573497,2.5127492505913997e-31,True,3.360561780195483e+16,2.5127919911012245e-13
2272984078.741649,9270.662617120443,1.437149173130133e-31,True,3.3605617801961244e+16,2.519466073414906e-13
2070369707.0355966,8444.273422832788,8.20750019887161e-32,True,3.360561780196709e+16,2.526140155728588e-13
1885350690.4500585,7689.649183906937,4.680329244020763e-32,True,3.360561780197241e+16,2.5328142380422694e-13
1716441921.4123943,7000.732695022133,2.6650057767117124e-32,True,3.3605617801977252e+16,2.5394883203559517e-13
1562279774.7741911,6371.962232801119,1.515222356662485e-32,True,3.360561780198166e+16,2.546162402669634e-13
1421612510.7809,5798.232413067582,8.602227437566825e-33,True,3.360561780198568e+16,2.5528364849833154e-13
1293291406.9798837,5274.858021174159,4.876428964556184e-33,True,3.360561780198933e+16,2.5595105672969977e-13
1176262566.14484,4797.540599551627,2.76025431380585e-33,True,3.3605617801992652e+16,2.566184649610679e-13
1069559350.93752,4362.337591487988,1.560101652075423e-33,True,3.360561780199568e+16,2.5728587319243613e-13
972295399.4370217,3965.633854051933,8.804666409980747e-34,True,3.360561780199842e+16,2.5795328142380426e-13
883658178.8526319,3604.115366068206,4.9616867168877055e-34,True,3.360561780200091e+16,2.586206896551725e-13
802903037.7167495,3274.7449692091427,2.7919145603811162e-34,True,3.3605617802003188e+16,2.592880978865406e-13
729347719.6372222,2974.739991616575,1.568669005905462e-34,True,3.3605617802005244e+16,2.5995550611790885e-13
662367304.2893131,2701.551614076435,8.800689530912073e-35,True,3.3605617802007116e+16,2.606229143492771e-13
601389543.7550162,2452.845848669153,4.930135332020158e-35,True,3.360561780200882e+16,2.612903225806452e-13
545890564.5837277,2226.486009062427,2.757763420851419e-35,True,3.360561780201037e+16,2.6195773081201345e-13
495390908.0628136,2020.516560237238,1.5403232763806988e-35,True,3.3605617802011764e+16,2.626251390433816e-13
449451883.1581313,1833.1482434791444,8.590587828602474e-36,True,3.3605617802013036e+16,2.632925472747498e-13
407672208.42374563,1662.7443799681942,4.783988103402332e-36,True,3.3605617802014188e+16,2.6395995550611794e-13
369684920.89313847,1507.8082632877529,2.660198794264535e-36,True,3.360561780201523e+16,2.6462736373748617e-13
335154531.56111836,1366.9715576857288,1.4770469920696325e-36,True,3.3605617802016188e+16,2.652947719688543e-13
303774408.5520022,1238.9836249840116,8.188991830974602e-37,True,3.360561780201705e+16,2.6596218020022254e-13
275264370.45429033,1122.7017086794237,4.533395445274268e-37,True,3.3605617802017824e+16,2.6662958843159077e-13
249368473.5899575,1017.081909032347,2.5059505072529625e-37,True,3.360561780201853e+16,2.672969966629589e-13
225852978.18507525,921.1708878278063,1.3831802466426424e-37,True,3.360561780201917e+16,2.6796440489432713e-13
204504479.52304366,834.0982460396921,7.623257800958332e-38,True,3.3605617802019744e+16,2.6863181312569526e-13
185128191.1977233,755.0695218542975,4.195256182945208e-38,True,3.3605617802020268e+16,2.692992213570635e-13
167546368.5468592,683.3597604375032,2.3053310847723999e-38,True,3.3605617802020744e+16,2.699666295884316e-13
151596861.2405059,618.3076104775063,1.2649267770103326e-38,True,3.360561780202117e+16,2.7063403781979986e-13
137131784.8301047,559.3099059241221,6.930299073328834e-39,True,3.3605617802021556e+16,2.71301446051168e-13
124016301.83487874,505.8166944903464,3.7913694560201835e-39,True,3.3605617802021904e+16,2.719688542825362e-13
112127503.6580544,457.3266774015462,2.071074966543059e-39,True,3.3605617802022224e+16,2.7263626251390445e-13
101353385.28921129,413.3830275849987,1.129672949144515e-39,True,3.3605617802022508e+16,2.733036707452726e-13
91591905.36487062,373.5695560041625,6.152705244349467e-40,True,3.3605617802022764e+16,2.739710789766408e-13
82750124.73020475,337.50719817003073,3.3460769531113635e-40,True,3.3605617802023e+16,2.7463848720800894e-13
74743417.1736531,304.8507950191135,1.817024193756197e-40,True,3.3605617802023212e+16,2.753058954393772e-13
67494746.49637197,275.28614434671175,9.852410693423183e-41,True,3.36056178020234e+16,2.759733036707453e-13
60934004.53215372,248.52730083464337,5.334335251232326e-41,True,3.3605617802023576e+16,2.7664071190211354e-13
54997405.15367069,224.31410442651404,2.8838749110587683e-41,True,3.3605617802023732e+16,2.7730812013348167e-13
49626929.68962601,202.40991838908872,1.5567889415830512e-41,True,3.360561780202387e+16,2.779755283648499e-13
44769819.537156805,182.59955986566897,8.391388839821693e-42,True,3.3605617802024e+16,2.7864293659621813e-13
40378112.0864383,164.6874070839413,4.516474671181052e-42,True,3.3605617802024116e+16,2.7931034482758626e-13
36408216.38201506,148.49566863526104,2.4272713603679614e-42,True,3.3605617802024216e+16,2.799777530589545e-13
32820525.229596205,133.86280140152337,1.3025608749756968e-42,True,3.360561780202431e+16,2.8064516129032263e-13
29579060.71962988,120.64206477673575,6.9795663597029356e-43,True,3.3605617802024396e+16,2.8131256952169086e-13
26651150.381526347,108.70019981969439,3.7343581039415296e-43,True,3.360561780202447e+16,2.81979977753059e-13
24007131.406263795,97.91622288722728,1.995095447401373e-43,True,3.3605617802024544e+16,2.826473859844272e-13
21620080.58180489,88.18032414049628,1.0643061472901744e-43,True,3.3605617802024604e+16,2.8331479421579545e-13
19465567.77639026,79.39286209439295,5.6693079959381e-44,True,3.360561780202466e+16,2.839822024471636e-13
17521430.980648134,71.46344609738324,3.0154050776904697e-44,True,3.3605617802024708e+16,2.846496106785318e-13
15767571.081606993,64.31009929049765,1.6014618847413294e-44,True,3.360561780202475e+16,2.8531701890989995e-13
14185764.691131188,57.858495203644665,8.492462747125874e-45,True,3.3605617802024796e+16,2.859844271412682e-13
12759493.489029523,52.041261709176354,4.4969416873019436e-45,True,3.3605617802024828e+16,2.866518353726363e-13
11473788.667908594,46.79734656989352,2.3777853570631686e-45,True,3.3605617802024864e+16,2.8731924360400454e-13
10315089.183651382,42.071439295097555,1.2553357369094765e-45,True,3.3605617802024896e+16,2.8798665183537267e-13
9271112.622903258,37.81344445675614,6.617673728338148e-46,True,3.3605617802024916e+16,2.886540600667409e-13
8330737.597886135,33.97800202138317,3.4835620877429796e-46,True,3.3605617802024944e+16,2.8932146829810913e-13
7483896.669858594,30.52405062437714,1.831024109417006e-46,True,3.3605617802024964e+16,2.8998887652947726e-13
6721478.8862336725,27.41443005491891,9.609604257022978e-47,True,3.3605617802024984e+16,2.906562847608455e-13
6035241.093298792,24.615519533309474,5.036186853854196e-47,True,3.3605617802025e+16,2.9132369299221363e-13
5417727.257179442,22.09690865097665,2.635189625118354e-47,True,3.3605617802025012e+16,2.9199110122358186e-13
4862195.090648235,19.831098108326703,1.376972978275701e-47,True,3.3605617802025028e+16,2.9265850945495e-13
4362549.343025204,17.79322762888457,7.183931608248081e-48,True,3.3605617802025036e+16,2.933259176863182e-13
3913281.1651896373,15.960828651570306,3.7427048933967483e-48,True,3.360561780202505e+16,2.9399332591768635e-13
3509413.011982892,14.3135996079484,1.9467493697549464e-48,True,3.360561780202506e+16,2.946607341490546e-13
3146448.590403751,12.833201779401305,1.0112647264067354e-48,True,3.3605617802025068e+16,2.953281423804228e-13
2820327.4042954524,11.503073901695087,5.2445399778851924e-49,True,3.360561780202508e+16,2.9599555061179095e-13
2527383.485010857,10.308263842603854,2.716175131182367e-49,True,3.3605617802025092e+16,2.966629588431592e-13
2264307.933094114,9.235275823263072,1.4045984704610188e-49,True,3.3605617802025104e+16,2.973303670745273e-13
2028114.928591838,8.271931786781675,7.251701764293776e-50,True,3.360561780202511e+16,2.9799777530589554e-13
1816110.8974517863,7.407245639369476,3.73893275221391e-50,True,3.360561780202511e+16,2.9866518353726367e-13
1625866.548791271,6.631309200681981,1.9251891717975995e-50,True,3.360561780202511e+16,2.993325917686319e-13
1455191.5228366703,5.935188802128484,9.895521191379852e-51,True,3.360561780202511e+16,3.0000000000000003e-13
